Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1773955695,50,,Aggregated,0.000000,0.000000,19,19,19,19,19,19,19,19,19,19,19,2,0,12,15.514457500103163,11.655369002255611,19.373545997950714,1494.0
1773955696,50,,Aggregated,0.000000,0.000000,10,11,13,13,16,17,19,19,19,19,19,26,0,10,10.743805614765733,5.726880001020618,19.373545997950714,2532.576923076923
1773955697,50,,Aggregated,0.000000,0.000000,10,11,12,13,16,17,18,19,19,19,19,51,0,10,9.899756097915017,4.994248003640678,19.373545997950714,2623.901960784314
1773955698,50,,Aggregated,0.000000,0.000000,14,14,14,14,14,14,14,14,14,14,14,1,0,14.28851101773955699,50,,Aggregated,0.000000,0.000000,8,9,10,10,15,15,22,22,22,22,221773955699,50,,Aggregated,0.000000,0.000000,10,11,13,14,17,18,21,21,21,21,21,24,0,10,10.796082666881071,4.776638001203537,20.924340999044944,2063.0416666666665
1773955700,50,,Aggregated,0.000000,0.000000,10,10,12,13,18,22,24,26,26,26,26,53,0,10,10.809103565956114,4.776638001203537,26.22240399796283,2172.9811320754716
1773955701,50,,Aggregated,0.000000,0.000000,5,6,6,11,11,11,11,11,11,11,11,5,0,5,6.107343798794318,4.207808997307438,10.711832997913007,1845.0
1773955702,50,,Aggregated,0.000000,0.000000,10,10,11,12,13,15,21,21,21,21,21,34,0,10,9.357083176676978,4.207808997307438,20.846336999966297,2901.9117647058824
1773955703,50,,Aggregat1773955704,50,,Aggregated,0.000000,0.000000,9,9,9,9,9,9,9,9,9,9,9,4,0,8,7.865396248234902,4.707836997113191,9.345170998130925,3985.75
11773955704,50,,Aggregated,0.000000,0.000000,6,6,6,6,6,6,6,6,6,6,6,2,0,5,5.377971501729917,4.7988420046749525,5.957100998784881,972.5
1773955705,50,,Aggregated,0.000000,0.000000,8,8,9,10,12,13,13,13,13,13,13,35,0,8,7.83423202810809,4.706136998720467,12.913451006170362,2482.8285714285716
1773955706,50,,Aggregated,0.000000,0.000000,8,9,11,11,13,20,20,28,28,28,28,56,0,8,9.067707160933683,4.706136998720467,28.27812599571189,2378.8571428571427
1773955707,50,,Aggregated,0.000000,0.000000,5,5,5,5,5,5,5,5,5,5,5,2,0,5.0781559984898195,5.226313500315882,5.0781559984898195,5.374471002141945,972.5
1773955708,50,,Aggrega1773955709,50,,Aggregated,0.000000,0.000000,9,10,12,14,15,22,29,35,35,35,35,55,0,9,10.15518856226911,4.098206001799554,35.47798899671761,1773955709,50,,Aggregated,0.000000,0.000000,8,10,10,11,15,19,33,33,33,33,33,50,0,8,9.325162320019444,4.406222004035953,33.39668499393156,2518.36
1773955710,50,,Aggregated,0.000000,0.000000,11,11,11,11,11,11,11,11,11,11,11,3,0,11,9.814762001042254,6.750340005964972,11.388974999135826,3447.6666666666665
1773955711,50,,Aggregated,0.000000,0.000000,9,11,11,11,13,16,17,17,17,17,17,35,0,9,9.15812477178406,4.377621000458021,17.28487200307427,2419.942857142857
1773955712,50,,Aggregated,0.000000,0.000000,9,10,11,11,14,16,16,17,17,17,17,57,0,9,8.969891052657387,4.264315000909846,17.28487200307427,2532.8245614035086
1773955713,50,,Aggregated,0.000001773955714,50,,Aggregated,0.000000,0.000000,7,10,10,11,11,12,13,13,13,13,13,26,0,7,8.04441042391073,4.3004170001950115,12.668041003053077,2345.8076923076924
1773955715,50,,Aggregated,0.000000,0.000000,9,11,11,12,15,15,20,20,20,20,20,47,0,9,9.348368213513242,4.3004170001950115,19.812502003333066,2261.063829787234
1773955716,50,,Aggregated,0.000000,0.000000,14,14,14,14,14,14,14,14,14,14,14,2,0,7.301869001821615,10.700140501285205,7.301869001821615,14.098412000748795,2147.0
1773955717,50,,Aggregated,0.000000,0.000000,9,10,11,11,14,17,17,17,17,17,17,32,0,9,9.05739525046556,4.684436004026793,17.30597500136355,2174.65625
1773955718,50,,Aggregated,0.000000,0.000000,7,9,10,10,14,17,17,17,17,17,17,53,0,7,8.313410717061554,4.235114000039175,17.30597500136355,2181.245283018868
1773955719,50,,Aggregated,0.000000,0.000000,12,12,16,16,16,16,16,16,16,16,16,3,0,12,12.653172998398077,10.208615996816661,16.167416993994266,1936.0
1773955720,50,,Aggregated,0.000000,0.000000,10,11,13,13,16,17,17,17,17,17,17,31,0,10,10.42212348458575,4.609333002008498,17.497585002274718,2850.8709677419356
1773955721,50,,Aggregated,0.000000,0.000000,10,11,13,13,16,17,19,23,23,23,23,57,0,10,10.49920287761396,4.2474130023038015,23.111661001166794,2584.2280701754385
1773955722,50,,Aggregated,0.000000,0.000000,12,12,15,15,15,15,15,15,15,15,15,4,0,10,11.495227498016902,9.141858994553331,15.265165995515417,2757.25
1773955723,50,,Aggregated,0.000000,0.000000,9,10,11,12,13,14,15,15,15,15,15,29,0,9,9.19218603290762,4.215011998894624,15.265165995515417,2701.7586206896553
1773955724,50,,Aggregated,0.000000,0.000000,9,11,12,12,14,15,18,18,18,18,18,48,0,9,9.358005603492833,4.215011998894624,17.870898002001923,2799.1666666666665
1773955725,50,,Aggregated,0.000000,0.000000,13,13,14,14,14,14,14,14,14,14,14,4,0,10,10.95657525002025,7.419572000799235,14.213114998710807,2964.25
1773955726,50,,Aggregated,0.000000,0.000000,10,12,13,13,15,18,21,21,21,21,21,31,0,10,10.178608129095782,4.119806995731778,20.581933997164015,2592.7096774193546
1773955727,50,,Aggregated,0.000000,0.000000,10,11,12,13,16,18,21,21,21,21,21,49,0,10,9.81708710234522,4.119806995731778,20.581933997164015,2696.6326530612246
